PUBLICATION_ID|YEAR|PUBLICATION_NUMBER|TITLE_FRENCH|TITLE_ENGLISH|URL_FRENCH|URL_ENGLISH|DATE_PUBLISHED|PDF|TAXONOMY|SERIES|DESCRIPTION_E|DESCRIPTION_F|URL_INUKTITUT
13343|2015|2015/022|Compte rendu de la réunion nationale d'examen par les pairs concernant la conception de la surveillance et paramètres pour évaluer l'efficacité des activités de compensation de l'habitat; du 6 au 8 décembre 2011|Proceedings of the National Peer Review Meeting of the Monitoring Design and Metrics to Assess the Effectiveness of Habitat Compensation Activities; December 6-8, 2011|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_022-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_022-eng.html|05-JUN-15|||3|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
13357|2015|2015/003|Compte rendu de la réunion du comité d'examen national par les pairs du Cadre de gestion normalisé pour l'évaluation des normes de débit réservé au Canada; du 6 au 8 mars 2012|Proceedings of the National Peer Review of the Standardized Framework for the Assessment of Instream Flow Needs in Canada; March 6-8, 2012|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2015/2015_003-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2015/2015_003-eng.html|12-JUN-15|||3|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE), Framework|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP), Évaluation cadre|
13432|2015|2015/058|Compte rendu de l'examen par les pairs de la région du Pacifique sur l'évaluation pré-COSEPAC du saumon quinnat du sud de la Colombie-Britannique ; Le 6 au 8 mars 2013|Proceedings of the Pacific regional peer review on the pre-COSEWIC assessment of Southern British Columbia Chinook salmon (Oncorhynchus tshawytscha) populations; March 6-8, 2013|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_058-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_058-eng.html|14-DEC-15|||3|||
13433|2015|2015/059|Compte rendu de l'examen par les pairs de la région du Pacifique sur l'évaluation pré-COSEPAC du saumon quinnat du sud de la Colombie-Britannique - Partie II ; Le 5 au 7 novembre 2013|Proceedings of the Pacific regional peer review on Pre-COSEWIC Assessment of Southern British Columbia Chinook Salmon – Part II; November 5-7, 2013|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_059-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_059-eng.html|14-DEC-15|||3|||
13446|2015|2015/048|Estimations d'un objectif de frai fondé sur des données biologiques et points de référence biologiques pour l'ensemble des stocks de saumons coho d'origine canadienne de la rivière Taku|Estimates of a Biologically-Based Spawning Goal and Biological Benchmarks for the Canadian-Origin Taku River Coho Stock Aggregate|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_048-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_048-eng.html|14-DEC-15|||4|||
13447|2015|2015/049|Évaluation du saumon de l’Atlantique (Salmo salar) de la zone de pêche au saumon 16 du sud du golfe du Saint-Laurent, 2013|Assessment of Atlantic Salmon (Salmo salar) in Salmon Fishing Area 16 of the southern Gulf of St. Lawrence to 2013|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_049-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_049-eng.html|14-DEC-15|||4|||
13823|2016|2016/046|Impacts du projet d’entretien des drains agricoles sur les espèces aquatiques en péril du ruisseau Little Bear (Ontario)|Assessment of the impacts of an agricultural drain maintenance project on aquatic species at risk in Little Bear Creek, Ontario|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_046-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_046-eng.html|30-JAN-17|||7|||
13337|2014|2014/049|Indicateurs, protocoles et stratégies de surveillance de l'aire marine protégée (AMP) proposée pour le chenal Laurentien|Monitoring Indicators, Protocols and Strategies for the Proposed Laurentian Channel Marine Protected Area (MPA)|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2014/2014_049-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2014/2014_049-eng.html|29-MAY-15|||7|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
13354|2015|2015/030|Conditions océanographiques dans la zone Atlantique en 2014|Oceanographic conditions in the Atlantic zone in 2014|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_030-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_030-eng.html|05-JUN-15|||7|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
13715|2016|2016/065|Principaux prédateurs et consommation de harengs de l'Atlantique (Clupea harengus) juvéniles et adultes dans le sud du golfe du Saint-Laurent
|Principal predators and consumption of juvenile and adult Atlantic Herring (Clupea harengus) in the southern Gulf of St. Lawrence
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_065-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_065-eng.html|22-SEP-16|||4|Stock status, stock assessment, fish population, Atlantic Herring, Clupea harengus|Évaluation des stocks, évaluation des populations, état des stocks, hareng atlantique, Clupea harengus|
13716|2016|2016/066|Cadre d'évaluation de la composante des reproducteurs d'automne du hareng de l'Atlantique (Clupea harengus) dans le sud du golfe du Saint-Laurent (division 4T de l'OPANO) : modèles de population et état en 2014
|Assessment framework for fall-spawning Atlantic herring (Clupea harengus) in the southern Gulf of St. Lawrence (NAFO Div. 4T): Population models and status in 2014
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_066-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_066-eng.html|22-SEP-16|||4|Stock status, stock assessment, fish population, Atlantic Herring, Clupea harengus|Évaluation des stocks, évaluation des populations, état des stocks, hareng atlantique, Clupea harengus|
13717|2016|2016/073|Évaluation des stocks de hareng des divisions 4VWX de l'Organisation des pêches de l'Atlantique Nord-Ouest (OPANO) en 2015
|2015 Evaluation of Northwest Atlantic Fisheries Organization (NAFO) Divisions 4VWX Herring
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_073-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_073-eng.html|22-SEP-16|||4|Stock status, stock assessment, fish population, Atlantic Herring, Clupea harengus|Évaluation des stocks, évaluation des populations, état des stocks, hareng atlantique, Clupea harengus|
13720|2016|2016/062|Historique des évaluations des stocks de hareng de l'atlantique (Clupea harengus) du sud du golfe du Saint-Laurent jusqu'en 2013
|History of the assessment of southern Gulf of St. Lawrence Atlantic herring (Clupea harengus) stocks to 2013
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_062-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_062-eng.html|22-SEP-16|||4|Stock status, stock assessment, fish population, Atlantic Herring, Clupea harengus|Évaluation des stocks, évaluation des populations, état des stocks, hareng atlantique, Clupea harengus|
13721|2016|2016/033|Compte rendu de l'examen national par des pairs du protocole d'évaluation préalable des risques pour les espèces aquatiques marines non indigènes; du 4 au 6 février 2015
|Proceedings of the National Peer Review on the Marine Screening-Level Risk Assessment Protocol for Aquatic Non-Indigenous Species; February 4-6, 2015
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_033-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_033-eng.html|29-SEP-16|||3|Aquatic Invasive species (AIS), Non-native species, Alien Invasive Species|Espèces aquatiques envahissantes (EAE), espèces étrangères, Espèces exotiques envahissantes|
13602|2016|2016/014|Estimation de l'abondance et prélèvements totaux autorisés de morses dans le bassin Foxe|Estimating abundance and total allowable removals for walrus in Foxe Basin|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_014-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_014-eng.html|05-MAY-16|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic walrus, Odobenus rosmarus|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), morse de l'Atlantique, Odobenus rosmarus|
13626|2016|2016/017|Compte rendu de la réunion d'examen régional par les pairs sur la morue franche et la merluche blanche dans la sous-division 3Ps de l'OPANO, région de Terre-Neuve-et-Labrador (2015); du 20 au 22 octobre 2015 |Proceedings of the Newfoundland and Labrador Regional Peer Review of 3Ps Cod and White Hake Stock Assessments; October 20-22, 2015|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_017-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_017-eng.html|26-MAY-16|||3|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Atlantic Cod, Gadus morhua|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), morue franche, Gadus morhua|
13784|2016|2016/104|Association spatiale des baleines bleues (Balaenoptera musculus) avec des taches de krill (Thysanoessa spp. et Meganyctiphanes norvegica) dans l'estuaire et le nord-ouest du golfe du Saint-Laurent|The spatial association of blue whales (Balaenoptera musculus) with krill patches (Thysanoessa spp. and Meganyctiphanes norvegica) in the estuary and northwestern Gulf of St. Lawrence|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_104-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_104-eng.html|01-DEC-16|||4|Marine Mammal, Species at risk, Species at Risk Act (SARA), Endangered species, environmental protection, wildlife protection, blue whale, Balaenoptera musculus, marine mammals, krill, euphausiids, Meganictyphanes norvegica, invertebrates, |Mammifères marins, Espèce en péril, Loi sur les espèces en péril (LEP), espèce manacée, protection de l'environnement, protection des espèces naturelles, rorqual bleu, Balaenoptera musculus, mammifères marins, euphausiacés, krill nordique, Meganictyphanes norvegica, invertébrés|
13787|2016|2016/050|Examen technique de l'évaluation environnementale du Terminal 2 à Roberts Bank : section 10.3 - évaluation de la productivité de l'écosystème|Technical review of Roberts Bank Terminal 2 environmental assessment: section 10.3 - assessing ecosystem productivity|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2016/2016_050-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2016/2016_050-eng.html|08-DEC-16|||6|Oceans Habitat, Fisheries Protection|Océans Habitat, Protection de la pêche|
13791|2016|2016/051|Mise à jour des indicateurs de l'état des stocks de homard américain (Homarus americanus) du sud du golfe du Saint-Laurent|Update of the stock status indicators for the American lobster (Homarus americanus) stocks in the southern Gulf of St. Lawrence|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2016/2016_051-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2016/2016_051-eng.html|15-DEC-16|||6|Stock status, stock assessment, fish population, American lobster, Homarus americanus, invertebrates|Évaluation des stocks, évaluation des populations, état des stocks, homard, Homarus americanus, invertébrés|
13807|2017|2017/002|Résultats préliminaires du relevé multidisciplinaire de poissons de fond et de crevette d’août 2016 dans l’estuaire et le nord du golfe du Saint-Laurent|Preliminary results from the groundfish and shrimp multidisciplinary survey in August 2016 in the Estuary and northern Gulf of St. Lawrence|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2017/2017_002-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2017/2017_002-eng.html|19-JAN-17|||4|||
13814|2016|2016/052|Compte rendu de l'examen régional par les pairs de l'évaluation binationale du risque écologique de la carpe de roseau dans le bassin des Grands Lacs; du 1 au 3 juin 2015|Proceedings of the Regional Peer Review of the Binational Ecological Risk Assessment for Grass Carp in the Great Lakes Basin; June 1-3, 2015|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_052-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_052-eng.html|27-JAN-17|||3|||
13871|2017|2017/008|Compte rendu de l'examen zonal par les pairs – Examen pré-COSEPAC concernant la lompe ; du 17 au 18 novembre 2015|Proceedings of the Zonal Peer Review - Pre-COSEWIC Assessment for Lumpfish; November 17–18, 2015|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2017/2017_008-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2017/2017_008-eng.html|13-APR-17|||3|||
13872|2017|2017/028|Relevé de recherche aux filets maillants dans le fjord du Saguenay de 2000 à 2016|Gillnet research survey in the Saguenay fjord, 2000 - 2016|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2017/2017_028-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2017/2017_028-eng.html|13-APR-17|||4|||
13874|2017|2017/019|Indice d'abondance du béluga, Delphinapterus leucas, de l’estuaire du Saint-Laurent basé sur des relevés aériens visuels complétés en août 2014 et mise à jour des mortalités rapportées|Abundance index of St. Lawrence Estuary beluga, Delphinapterus leucas, from aerial visual surveys flown in August 2014 and an update on reported deaths|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2017/2017_019-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2017/2017_019-eng.html|20-APR-17|||4|||
13877|2017|2017/010|Mise à jour de 2016-2017 sur l'état du stock de merlu argenté du plateau néo-écossais (Divisions 4VWX de l'OPANO)|Scotian Shelf Silver Hake (NAFO Divisions 4VWX) Stock Status Update for 2016-2017|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2017/2017_010-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2017/2017_010-eng.html|24-APR-17|||6|||
13878|2017|2017/006|Évaluation du stock d'aiglefin des divisions 4X5Y en 2016|Assessment of 4X5Y Haddock in 2016|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2017/2017_006-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2017/2017_006-eng.html|24-APR-17|||7|||
13332|2015|2015/016|La goberge (Pollachius virens) dans la sous-division 3Ps de l'OPANO|Pollock (Pollachius virens) in NAFO Subdivision 3Ps|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_016-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/resdocs-docrech/2015/2015_016-eng.html|29-MAY-15|||4|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA) Pollock, Pollachius virens|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD) goberge, Pollachius virens|
13383|2015|2015/039|Avis scientifique visant à orienter la recherche au moyen de la plateforme BioMark de Fluidigm® pour détecter les microbes chez les saumons d'élevage et sauvages|Science Advice to Guide a Research Study using the Fluidigm® Biomark Platform for Microbe Detection in Wild and Farmed Salmon|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_039-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_039-eng.html|10-JUL-15|||7|Aquaculture, Economics and Industry, Nature and Environment, Culture of aquatic animals or plants, Aquatic agriculture, Aquiculture, Agriculture, Fish farming, Sustainable Fisheries and Aquaculture (SFA)|Aquaculture, Économie et Industrie, Nature et environnement, Culture d'espèces aquatiques, animales ou végétales, Activité aquacole, Aquiculture, Élevage aquacole, Agriculture, Pisciculture, Pêches et aquaculture durables (PAD)|
13448|2015|2015/050|Modèle fondé sur l'habitat et estimations de la productivité stock-recrutement du saumon coho dans les zones de gestion du détroit de Georgie (continent), du détroit de Georgie (île de Vancouver) et du bas Fraser|Habitat-Based Model and Stock-Recruit Productivity Estimates for Coho Salmon in Georgia Strait Mainland, Georgia Strait Vancouver Island and Lower Fraser Management Units|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_050-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_050-eng.html|14-DEC-15|||4|||
13449|2015|2015/051|Flétan du plateau néo-écossais et du sud des Grands Bancs : Examen des données et mise à jour du modèle d’évaluation|Atlantic Halibut on the Scotian Shelf and Southern Grand Banks: Data review and assessment model update|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_051-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_051-eng.html|14-DEC-15|||4|||
13450|2015|2015/052|Évaluation de la morue du Pacifique (Gadus macrocephalus) dans le détroit d’Hécate (5CD) et le détroit de la Reine-Charlotte (5AB) en 2013|Assessment of Pacific Cod (Gadus macrocephalus) for Hecate Strait (5CD) and Queen Charlotte Sound (5AB) in 2013|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_052-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_052-eng.html|14-DEC-15|||4|||
13451|2015|2015/053|Conditions océanographiques physiques sur la plateforme continentale de Terre-Neuve-et-Labrador en 2014|Physical Oceanographic Conditions on the Newfoundland and Labrador Shelf during 2014|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_053-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_053-eng.html|14-DEC-15|||4|||
13452|2015|2015/054|Aperçu des rejets de poisson de fond liés aux pêches commerciales canadiennes dans les divisions 4X5Yb de l'Organisation des pêches de l'Atlantique Nord-Ouest entre 2007 et 2011|Overview of Discards from Canadian Commercial Groundfish Fisheries in Northwest Atlantic Fisheries Organization (NAFO) Divisions 4X5Yb for 2007-2011|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_054-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2015/2015_054-eng.html|14-DEC-15|||4|||
13550|2016|2016/010|Évaluation du crabe des neiges (Chionoecetes opilio) du sud du golfe du Saint-Laurent (zones 12, 19, 12E et 12F) et avis pour la saison de pêche de 2016|Assessment of snow crab (Chionoecetes opilio) in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F) and advice for the 2016 fishery|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_010-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_010-eng.html|19-FEB-16|||7|||
13758|2016|2016/086|Revue de la pêche au crabe des neiges (Chionoecetes opilio) dans le sud du golfe du Saint-Laurent (zones 12, 19, 12E et 12F) en 2015
|Review of the 2015 snow crab (Chionoecetes opilio) fishery in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_086-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_086-eng.html|27-OCT-16|||4|||
13759|2016|2016/087|Évaluation du stock de crabe des neiges (Chionoecetes opilio) dans le sud du golfe du Saint-Laurent (zones 12, 19, 12E et 12F) en 2015
|The 2015 assessment of the snow crab (Chionoecetes opilio) stock in the southern Gulf of St. Lawrence (Areas 12, 19, 12E and 12F)
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_087-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_087-eng.html|27-OCT-16|||4|||
13295|2015|2015/014|Prévisions d'avant-saison concernant le volume de la montaison du saumon rouge (Oncorhynchus nerka) et du saumon rose (O. gorbuscha) du fleuve Fraser en 2015|Pre-season run size forecasts for Fraser River Sockeye (Oncorhynchus nerka) and Pink (O. gorbuscha) salmon in 2015|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2015/2015_014-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ScR-RS/2015/2015_014-eng.html|17-APR-15|||6|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), Sockeye Salmon, Oncorhynchus nerka, Pink Salmon, Oncorhynchus gorbuscha|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), Saumon rouge, Oncorhynchus nerka, Saumon rose, Oncorhynchus gorbuscha|
13338|2015|2015/018|Évaluation de la crevette nordique (Pandalus borealis) dans les zones de pêche de la crevette 4 à 6 (divisions de l'OPANO 2G-3K) et de la crevette ésope (Pandalus montagui) dans la zone de pêche de la crevette 4 (division 2G de l'OPANO)|Assessment of Northern Shrimp (Pandalus borealis) in Shrimp Fishing Areas 4-6 (NAFO Divisions 2G-3K) and of Striped Shrimp (Pandalus montagui) in Shrimp Fishing Area 4 (NAFO Division 2G)|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_018-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2015/2015_018-eng.html|29-MAY-15|||7|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), northern shrimp, Pandalus borealis, invertebrates, striped shrimp, Pandalus montagui, invertebrates|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), crevette nordique, Pandalus borealis, invertébrés, crevette ésope, Pandalus montagui, invertébrés|
13342|2015|2015/021|Compte rendu d'un examen par les pairs de la région du Pacifique sur l'élaboration d'un objectif en matière d'échappées fondé sur des données biologiques sur le saumon coho de la rivière Taku; les 3 et 4 novembre 2014|Proceedings of the Pacific regional peer review on Estimates of a Biologically-Based Spawning Goal and Biological Benchmarks for the Canadian-Origin Taku River Coho Stock Aggregate; November 3-4, 2014|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_021-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/publications/pro-cr/2015/2015_021-eng.html|05-JUN-15|||3|Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA)|Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD)|
13529|2016|2016/003|Évaluation des systèmes de classification hiérarchique de l'écologie marine pour les régions du Pacifique et des Maritimes|Evaluation of Hierarchical Marine Ecological Classification Systems for Pacific and Maritimes Regions|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_003-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/SAR-AS/2016/2016_003-eng.html|21-JAN-16|||7|Oceans Habitat, Nature and Environment, Natural Habitats, Wildlife, Oceanography, Healthy & Productive Aquatic Ecosystem (HAPAE)|Océans Habitat, Nature et environnement, Habitat naturel, faune, Océanographie, Écosystèmes aquatiques sains et productifs (EASP)|
13591|2016|2016/037|Abondance de la population de béluga (Delphinapterus leucas) de la baie Cumberland Sound obtenue à partir de relevés visuels et photographiques lors du survol de 2014|Estimate of Cumberland Sound beluga (Delphinapterus leucas) population size from the 2014 visual and photographic aerial survey|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_037-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_037-eng.html|21-APR-16|||4|ure and Environment, Endangered species, environmental protection, wildlife protection, Healthy & Productive Aquatic Ecosystem (HAPAE), Stock status, Stock assessment, Sustainable Fisheries and Aquaculture (SFA), beluga whale, Delphinapterus leucas, marine mammals|Espèce en péril, Loi sur les espèces en péril (LEP), Nature et environnement, espèce manacée, protection de l'environnement, protection des espèces naturelles, Écosystèmes aquatiques sains et productifs (EASP), Évaluation des stocks, Évaluation des populations, État des stocks, Pêches et aquaculture durables (PAD), béluga, Delphinapterus leucas, mammifères marins|
13710|2016|2016/078|Aires d'hivernage, mouvements automnaux et sites d'alimentation de rorquals bleus suivis par satellite dans le nord-ouest Atlantique
|Wintering areas, fall movements and foraging sites of blue whales satellite-tracked in the Western North Atlantic
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_078-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/ResDocs-DocRech/2016/2016_078-eng.html|15-SEP-16|||4|Marine Mammal, Species at risk, Species at Risk Act (SARA), Endangered species, environmental protection, wildlife protection, blue whale, Balaenoptera musculus, marine mammals|Mammifères marins, Espèce en péril, Loi sur les espèces en péril (LEP), espèce manacée, protection de l'environnement, protection des espèces naturelles, rorqual bleu, Balaenoptera musculus, mammifères marins|
13713|2016|2016/032|Compte rendu de la réunion d'examen national par les pairs visant à Fournir un avis scientifique pour la gestion des années intermédiaires entre les évaluations pluriannuelles des stocks (Expertise technique en évaluation des stocks); du 10 au 12 mars 2015
|Proceedings of the national peer review on Providing science advice to management in the interim years for multi-year stock assessments (Technical Expertise on Stock Assessments); March 10-12, 2015
|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_032-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2016/2016_032-eng.html|22-SEP-16|||3|Stock status, stock assessment, fish population, Framework|Évaluation des stocks, évaluation des populations, état des stocks, Évaluation cadre|
13291|2015|2015/004|Compte rendu de la réunion nationale d'examen par les pairs du suivi sur le pou du poisson et mesures sur les moyens non chimiques; du 25 au 27 septembre 2012|Proceedings of the National Peer Review Meeting on Sea Lice Monitoring and Non Chemical Control Measures; September 25-27, 2012|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2015/2015_004-fra.html|http://www.dfo-mpo.gc.ca/csas-sccs/Publications/Pro-Cr/2015/2015_004-eng.html|10-APR-15|||3|Aquaculture, Economics and Industry, Nature and Environment, Culture of aquatic animals or plants, Aquatic agriculture, Aquiculture, Agriculture, Fish farming, Sustainable Fisheries and Aquaculture (SFA)|Aquaculture, Économie et Industrie, Nature et environnement, Culture d'espèces aquatiques, animales ou végétales, Activité aquacole, Aquiculture, Élevage aquacole, Agriculture, Pisciculture, Pêches et aquaculture durables (PAD)|
